kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_usaha,jumlah_umkm,satuan,tahun
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,75770.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,55419.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,10281.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA/LAINNYA,23942.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,365.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,365.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,52.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,13043.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,12730.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,7774.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,56138.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,41060.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,7617.0,UNIT,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA/LAINNYA,17739.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,600.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,600.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,86.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,21444.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,20929.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,12781.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,92295.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,67506.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,12523.0,UNIT,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA/LAINNYA,29164.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,534.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,534.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,76.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,19057.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,18599.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,11358.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,82020.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,59991.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,11129.0,UNIT,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA/LAINNYA,25917.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,274.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,274.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,39.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,9793.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,9558.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,5837.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,42149.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,30828.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,5719.0,UNIT,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA/LAINNYA,13318.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,734.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,734.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,105.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,26221.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,25592.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,15628.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,112856.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,82544.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,15313.0,UNIT,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA/LAINNYA,35661.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,726.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,726.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,104.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,25933.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,25311.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,15456.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,111617.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,81638.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,15145.0,UNIT,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA/LAINNYA,35269.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,491.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,491.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,70.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,17542.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,17121.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,10455.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,75503.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,55224.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,10245.0,UNIT,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA/LAINNYA,23858.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,189.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,189.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,27.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,6768.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,6605.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,4033.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,29128.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,21304.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,3952.0,UNIT,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA/LAINNYA,9204.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,272.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,BATIK,272.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,39.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,9699.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,FASHION,9466.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,5780.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,KULINER,41743.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,30531.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,5664.0,UNIT,2021
32,JAWA BARAT,3271,KOTA BOGOR,JASA/LAINNYA,13190.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,126.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,126.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,18.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,4488.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,4380.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,2675.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,19315.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,14128.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2621.0,UNIT,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,JASA/LAINNYA,6103.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1081.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,1081.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,154.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,38605.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,37679.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,23009.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,166158.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,121530.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,22546.0,UNIT,2021
32,JAWA BARAT,3273,KOTA BANDUNG,JASA/LAINNYA,52503.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,126.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,BATIK,126.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,18.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,4515.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,FASHION,4407.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,2691.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,KULINER,19432.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,14213.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2637.0,UNIT,2021
32,JAWA BARAT,3274,KOTA CIREBON,JASA/LAINNYA,6140.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,638.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,BATIK,638.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,91.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,22792.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,FASHION,22245.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,13584.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,KULINER,98097.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,71749.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,13311.0,UNIT,2021
32,JAWA BARAT,3275,KOTA BEKASI,JASA/LAINNYA,30997.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,510.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,BATIK,510.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,73.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,18227.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,FASHION,17790.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,10863.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,KULINER,78450.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,57380.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,10645.0,UNIT,2021
32,JAWA BARAT,3276,KOTA DEPOK,JASA/LAINNYA,24789.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,179.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,179.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,26.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,6388.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,6235.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,3807.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,27493.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,20109.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,3731.0,UNIT,2021
32,JAWA BARAT,3277,KOTA CIMAHI,JASA/LAINNYA,8688.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,286.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,286.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,41.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,10227.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,9982.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,6095.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,44017.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,32195.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,5973.0,UNIT,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA/LAINNYA,13909.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,81.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,BATIK,81.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,BORDIR,12.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,CRAFT,2907.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,FASHION,2837.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1732.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,KULINER,12510.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,9150.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1698.0,UNIT,2021
32,JAWA BARAT,3279,KOTA BANJAR,JASA/LAINNYA,3953.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,1179.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,BATIK,1110.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,BORDIR,168.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,39654.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,41087.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,25090.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,181187.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,124801.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,24585.0,UNIT,2022
32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA/LAINNYA,53916.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,845.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,845.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,121.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,30194.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,27476.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,17996.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,129956.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,95051.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,17633.0,UNIT,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA/LAINNYA,41064.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,788.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,788.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,113.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,29087.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,27476.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,17336.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,121166.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,88623.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,16441.0,UNIT,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA/LAINNYA,38287.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,1179.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,1110.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,159.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,39654.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,41087.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,25090.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,181187.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,124801.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,23158.0,UNIT,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA/LAINNYA,39559.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,814.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,814.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,116.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,29087.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,28389.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,17336.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,125192.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,88623.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,16987.0,UNIT,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,JASA/LAINNYA,39559.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,591.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,591.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,84.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,21110.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,20603.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,12581.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,90856.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,58935.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,12328.0,UNIT,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA/LAINNYA,23978.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,439.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,439.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,59.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,15683.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,15683.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,9347.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,63566.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,49369.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,9159.0,UNIT,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA/LAINNYA,38561.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,281.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,264.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,43.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,10650.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,10395.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,5629.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,45839.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,31574.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,5857.0,UNIT,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA/LAINNYA,14485.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,794.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,794.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,113.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,27673.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,27673.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,16899.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,122034.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,84056.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,9159.0,UNIT,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA/LAINNYA,38561.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,534.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,493.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,70.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,17605.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,18599.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,9881.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,75770.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,55419.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,9118.0,UNIT,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA/LAINNYA,23942.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,365.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,365.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,52.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,13043.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,12730.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,7774.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,49787.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,41060.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,7617.0,UNIT,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA/LAINNYA,17739.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,600.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,600.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,86.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,21444.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,20929.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,12781.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,92295.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,67506.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,12523.0,UNIT,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA/LAINNYA,29164.0,UNIT,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,534.0,UNIT,2022
